AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX,year
-0.5943792677941762,2.202378966354245,0.24957594463195518,-1.0853431002772558,-1.45554955602173,-1.5546128807551005,0.5292614664738946,-1.3632683967930586,-1.3508830875742148,3.6349,77.261,2011
-0.5333126263276198,2.280547402228362,0.3177771752055832,-1.0406630303104216,-1.4883786284657148,-1.6199320503605905,0.5344505204495166,-1.417556041111597,-1.3715249643226026,3.7727,76.416,2011
-0.4394685670583017,2.3430821509276343,-0.11040294255803791,-1.0128922685907045,-1.5027856314807004,-1.5961796250495006,0.535747783943422,-1.4256679879637921,-1.3921668410709902,3.5967,76.298,2011
-0.4374284788133164,2.389983212452097,-0.2486739305703256,-1.0016605382951742,-1.499715286575867,-1.8040133465214885,0.2490525517900573,-1.458739771284281,-1.412808717819378,4.3761,79.185,2011
-0.43266827290835097,2.4212505868017513,-0.29028458652620576,-1.00536330652447,-1.5122328465724941,-1.6139939440328113,0.5344505204495166,-1.4250439920520843,-1.4244758655467276,3.6076,76.737,2011
-0.4167555845974667,2.483785335501059,-0.46247652378059256,-0.9936378737983671,-1.5148308307227374,-1.6080558377050456,0.5201806220165414,-1.4256679879637921,-1.404731461700445,3.7302,76.996,2011
-0.38805834328467514,2.530686397025522,-0.60160990880751,-0.9862323373397756,-1.4973534828029182,-1.625870156688356,0.4903435616566855,-1.4256679879637921,-1.4163986094277945,3.9889,76.649,2011
-0.33066386065909203,2.483785335501059,-0.7210518953337158,-0.9783330984506119,-1.5001876473304565,-1.5961796250495006,0.5214778855104468,-1.4244199961403776,-1.426270811350936,3.4008,74.75,2011
-0.31080700174123643,2.4681516483262143,-0.8706059109540746,-0.995489257913015,-1.5013685492169313,-1.5961796250495006,0.5149915680409194,-1.4244199961403776,-1.4280657571551443,3.3368,74.837,2011
-0.3342000136170663,2.405616899626942,-0.9737342206202036,-0.9907990848225738,-1.500896188462341,-1.6139939440328113,0.5059107235835663,-1.4244199961403776,-1.4289632300572475,3.5533,75.587,2011
-0.3580010431418935,2.389983212452097,-0.990263496733939,-0.9915396384684328,-1.5098710427995454,-1.6318082630161352,0.4838572441871581,-1.4250439920520843,-1.4271682842530393,3.7176,77.412,2011
-0.4153955257674766,2.405616899626942,-0.8956154243783343,-1.0179527185040749,-1.5016047295942256,-1.6674369009827563,0.4254803869613519,-1.4256679879637921,-1.3670375998120827,3.8812,77.111,2011
-0.502031273237847,2.4212505868017513,-0.6797287050493793,-0.9956126835206579,-1.4475194231937054,-1.7030655389493774,0.25294434227177376,-1.3663883763515952,-1.2476737038322747,4.2272,77.272,2011
-0.5843148324522492,2.4681516483262143,-0.5594243215085427,-0.09102640510373476,-0.14970824995851126,0.47621948334259817,0.585043796711875,0.20920130070942447,0.02045550684043228,1.421,77.919,2011
-0.6351810326938798,2.530686397025522,-0.4984815991413808,-0.19174170094057588,-0.2859843276576394,0.26838576187061036,0.5902328506875117,0.04197039637186009,-0.11326795557303866,1.3613,76.843,2011
-0.6648303151876643,2.530686397025522,-0.47088489467323197,-0.1875452302807074,-0.22812013522040123,0.3812097820982663,0.5565039998459247,0.12059388124698371,0.03930243778461175,1.285,77.424,2011
-0.7016879094803965,2.577587458549985,-0.4079299126052672,-0.19100114729471682,-0.2711049638880634,0.3099525061650106,0.5694766347849943,0.07129820422210476,-0.05762463564260038,1.38,77.16,2011
-0.7652026568409351,2.577587458549985,-0.3564016909811457,-0.24382730736600142,-0.3176324982151492,0.24463333655953412,0.5863410602057806,0.04509037593039571,-0.13570477812563306,1.5351,77.272,2011
-0.8485742631193294,2.5463200842003313,-0.23322265072487747,-0.2732026019850802,-0.35542135858232504,0.19712848593736818,0.5785574792423476,0.023250519020639338,-0.1339098323214264,1.3988,77.119,2011
-0.968667457807457,2.5150527098507127,-0.09861685002476593,-0.3868775866244559,-0.46689849666549316,0.048675827743091184,0.5772602157484421,-0.07284485138228973,-0.23352932445495012,1.487,78.911,2011
-1.0947857131124408,2.4994190226758684,0.13660193571547083,-0.34293807030348095,-0.4477678861046105,0.09618067836525712,0.5733684252667256,-0.015437227505215702,-0.2101950290002508,1.656,79.187,2011
-1.1756684117319531,2.4681516483262143,0.3755577751857699,-0.3022076197812291,-0.44824024685919994,0.11993310367633334,0.5733684252667256,0.020754535373810497,-0.20570766448973257,1.6562,80.891,2011
-1.1913090882768396,2.436884273976596,0.5499057049767299,-0.9378494991436463,-1.3610774051037908,-2.6650387640482953,-1.4334981998069014,-1.370756347733547,-1.1722859800555536,10.636,97.188,2011
-1.1408373050959062,2.4212505868017513,0.6875298952280453,-0.9401945856888669,-1.3428915160520871,-2.5462766374928734,-1.2752320535502837,-1.3445485194418387,-1.2378015019091333,11.047,106.96,2011
-1.0784242053876596,2.389983212452097,0.589432234813923,-1.0223960403792298,-1.419886319050208,-2.498771786870708,-0.9690778689883218,-1.428163971610621,-1.3715249643226026,9.1218,97.408,2011
-1.1092839402401353,2.374349525277288,0.5731185579538451,-1.0025245175486768,-1.4191777779183234,-2.581905275459508,-1.131235805726656,-1.4256679879637921,-1.3697300185183943,9.8113,98.045,2011
-1.1639039028525384,2.389983212452097,0.6670479661305914,-0.982406143502837,-1.406424037544402,-2.7184817209982404,-1.3686350251115678,-1.4256679879637921,-1.368832545616291,10.743,98.49,2011
-1.159850927539168,2.389983212452097,0.748903816102522,-0.9716681156378794,-1.4340571416878993,-2.581905275459508,-1.1001014818728947,-1.4362759184628169,-1.3670375998120827,8.3751,107.96,2011
-1.047958887595881,2.405616899626942,0.8193329056306103,-0.9598192573041335,-1.4047707749033376,-1.6793131136383013,0.1919729580581566,-1.2765329650657389,-1.28895745732905,4.9845,87.552,2011
-0.7347373390491564,2.405616899626942,0.28428742447079786,-0.5590563092867028,-0.8622644482570698,-0.7232779948671493,0.44493933936996377,-0.6955927712662101,-0.6921379774300063,2.9996,79.529,2011
-0.5312725380826347,2.358715838102479,-0.3143598365179507,0.8358999082966053,1.0640227089597163,0.9868966275309191,-0.9781587134456603,1.1907468698250634,1.1378092699596953,1.6863,73.844,2011
-0.419747714023445,2.31181477657798,-0.6063530923879732,-0.7744339946240656,-1.179927055718642,-1.2042646074166148,0.45012839334558574,-1.0980701343174413,-1.0349726260336676,3.4326,77.41,2011
-0.33896021952203176,2.202378966354245,-0.7950024393382091,-0.14755533340431456,-0.33416512462578873,0.14962363531518874,0.5707738982788999,-0.10654063061448531,-0.2622484573222726,1.4083,74.917,2011
-0.28999810164238754,2.092943156130474,-0.9929225541957131,-0.506600426038348,-0.8360484263773423,-0.6223301872950516,0.5539094728581138,-0.7037047181184052,-0.7289343664162635,2.1319,74.655,2011
-0.2346437072617897,2.030408407431166,-1.0428697146263475,-1.0021542407257469,-1.5006600080850467,-1.6436844756716666,0.5642875808093724,-1.4936835423398918,-1.3230614276089956,3.284,74.661,2011
-0.2070345130129901,1.9835073459067032,-1.1282470190746825,-1.0374539645116987,-1.521680061664288,-1.6793131136383013,0.5642875808093724,-1.5186433788081846,-1.3643451811057727,3.6947,75.209,2011
-0.2553166014776394,1.9835073459067032,-1.161233704884267,-0.3372604923518944,-0.5339737238172307,-0.15915789372889663,0.6019082221326612,-0.33679512203449347,-0.3295589249800605,2.3615,75.847,2011
-0.4118593728095023,1.9835073459067032,-0.7728675826293809,0.08288027606551658,0.08198470016773492,0.7968772250422419,0.5863410602057806,0.46004765721577373,0.21071976208644325,1.0665,80.408,2011
-0.5726183265143342,1.9991410330815125,-0.5087584968990508,-0.2166736736844998,-0.2888184921851777,0.25650954921507896,0.6200699110473529,0.05382631869429931,-0.09980586204148076,1.2706,76.284,2011
-0.7505140214770417,1.9678736587318941,-0.19369612088768537,-0.2093915628335517,-0.2970848053904975,0.23275712390398925,0.5889355871935915,0.07067420831039622,0.015070669427809116,1.2419,74.645,2011
-0.8710152338141665,1.9209725972073954,0.08744530588158096,-0.23629834529976695,-0.3440847004721719,0.191190379609589,0.5954219046631337,0.038226420901615946,-0.1312174136151148,1.5467,76.167,2011
-0.979819940213376,1.9053389100325862,0.2781069125326188,-0.29653004182964254,-0.42745637365725386,0.07836635938194658,0.5941246411692283,-0.026045158004239614,-0.2200672309233938,1.7059,76.177,2011
-1.113717732025903,1.8428041613332784,0.4597852169479321,-0.28887765415576466,-0.4586321834601734,0.06649014672640172,0.5772602157484421,-0.016685219328629236,-0.19224557095817466,1.7129,76.172,2011
-1.2220328172463162,1.7646357254591614,0.6661137026980756,-0.2745602836691548,-0.42769255403454814,0.10805689102080199,0.5720711617728054,0.017010559903566345,-0.15814160067822902,1.6824,77.581,2011
-1.2743542804360362,1.6864672895850623,0.7392737161058243,-0.2383965806297012,-0.4111599276239087,0.11399499734856766,0.5746656887606311,0.04009840863673802,-0.07916398529309303,1.6782,77.948,2011
-1.3278453942195476,1.5926651665361182,0.7966231175786961,-0.6090436803821941,-0.9661838142668037,-1.4655412858385342,-0.41903814757189123,-0.7910641457574324,-0.8716325578507709,5.88,99.067,2011
-1.3582835108347262,1.5457641050116553,0.8844438802351483,-0.9231618518341067,-1.4394892903656809,-2.6412863387372187,-1.0741562119947552,-1.4375239102862312,-1.391269368168887,9.8911,110.32,2011
-1.403056647518001,1.4988630434871744,0.9347503727552114,-0.9218041701500315,-1.4638158692270498,-2.5997195944428184,-1.0391300976592774,-1.4169320451998892,-1.3939617868751986,10.257,107.58,2011
-1.3446829225348251,1.4519619819627112,1.0975996756844442,-0.9203230628583134,-1.4853082835608813,-2.184052151498843,-0.3840120332364134,-1.3632683967930586,-1.39665420558151,7.5635,98.815,2011
-1.383267791541645,1.4050609204382305,0.947830060810428,-0.9171139970595903,-1.4706651001686004,-2.26718564008763,-0.5539535509381806,-1.3632683967930586,-1.3939617868751986,8.5314,105.65,2011
-1.451529144218849,1.3425261717389405,1.008844649595476,-0.8981064534825399,-1.4491726858347698,-2.3562572350041964,-0.7109224337008927,-1.364516388616473,-1.3885769494625755,9.2453,107.03,2011
-1.4464153230180858,1.3112587973893044,1.0217087383970351,-0.8787286330825591,-1.418941597541029,-2.1662378325155323,-0.41903814757189123,-1.32770062982574,-1.3822946391478488,6.9188,105.42,2011
-1.3151560453357396,1.2643577358648235,1.1608421234239514,-0.6121293205732737,-1.0760076897089084,-1.4596031795107685,-0.08304690265005872,-0.9295912381564607,-0.944327862921182,5.3506,94.832,2011
-0.9950525991092651,1.2018229871655335,1.1906666868465605,-0.014502528364958547,-0.28149690048903686,0.191190379609589,0.5993136951448502,0.007650621227955969,-0.14916687165719095,1.3172,74.453,2011
-0.6070278149130842,1.1236545512914164,0.7050653011921815,0.02783245505665486,-0.2623662899281542,0.23869523023175493,0.6058000126143924,0.008274617139662736,-0.11237048267093375,1.7757,75.209,2011
-0.45878140244416127,1.0142187410676455,0.44598686471385723,0.02030349299042041,-0.2555170589866036,0.22681901757622358,0.579854742736253,0.008898613051371277,-0.09980586204148076,1.8839,73.577,2011
-0.36439331964284716,0.8891492436690654,0.2990200401373876,-0.0021599676006400317,-0.24299949898997644,0.26244765554284466,0.6045027491204722,0.008898613051371277,-0.08634376850992286,1.546,71.954,2011
-0.26850917212854375,0.7953471206201216,0.20703102524355918,0.05350498144643838,-0.22575833144745322,0.25650954921507896,0.5694766347849943,0.008898613051371277,-0.08634376850992286,1.5607,71.933,2011
-0.20825856595998127,0.7328123719208315,0.116694937961103,0.04140927189740567,-0.21890910050590262,0.2505714428872998,0.6032054856265667,0.008898613051371277,-0.08724124141202778,1.4744,71.866,2011
-0.1904417952871107,0.6702776232215415,0.01327916262343029,0.037829929275752794,-0.2226879865426198,0.26244765554284466,0.5694766347849943,0.007650621227955969,-0.0881387143141311,1.3367,71.884,2011
-0.23573175432578192,0.5921091873474246,0.3068534796869409,-0.027338791559849758,-0.2167834771102489,0.25650954921507896,0.6291507555047061,0.008274617139662736,-0.1707062213076836,1.5795,69.605,2011
-0.36752145495182437,0.5921091873474246,0.5896478340675804,-0.02709194034456396,-0.2316628408798241,0.2208809112484444,0.579854742736253,0.018258551726981653,-0.1671163296992671,1.6282,69.781,2011
-0.4964550320348877,0.5764755001725976,1.0036702675076978,0.010059167556035583,-0.2366226288030161,0.22681901757622358,0.5655848443032779,0.02761849040259026,-0.037880231796315986,1.4053,69.468,2011
-0.5560256087884548,0.5764755001725976,0.9159932376870169,-0.04252014129996155,-0.2130045910735309,0.24463333655953412,0.6161781205656364,0.07192220013381152,0.024942871350950517,1.2691,69.343,2011
-0.5904350971872048,0.5764755001725976,0.8275256772695914,-0.020673808747117804,-0.2344970054073624,0.24463333655953412,0.5811520062301586,0.07192220013381152,-0.017238355047928262,1.3016,70.791,2011
-0.7229048272282425,0.5764755001725976,0.7167076608896822,-0.04116245961588637,-0.2680346189832308,0.20306659226513385,0.5733684252667256,0.07254619604551829,-0.07647156658678145,1.406,72.126,2011
-0.7962119981647098,0.5608418129977706,0.7890052772828012,-0.04918512411269406,-0.3003913306726252,0.191190379609589,0.5655848443032779,0.061938265546494384,-0.09621597043306584,1.2862,72.733,2011
-0.8030122923146605,0.5452081258229436,1.0173967533238866,-0.06362592020694681,-0.28409488463928084,0.17931416695404415,0.560395790327656,0.04758635957722632,-0.17250116711189026,1.2523,72.429,2011
-0.7594904097549766,0.5139407514733075,0.9701086503550275,-0.10892311821199695,-0.3627429502784651,0.06649014672640172,0.5461258918946807,-0.04039706397350945,-0.2963524276022182,1.3907,73.767,2011
-0.8106286217626051,0.48267337712365366,1.0168218219807996,-0.8433054836889645,-1.466413853377293,-1.8633944097991992,0.16213589769830075,-1.3838602618794005,-1.444220269393012,4.8599,78.192,2011
-0.8020602511336674,0.4201386284243636,1.1226091891087038,-0.8397261410673116,-1.473971625450728,-1.6199320503605905,0.5344505204495166,-1.3464205071769608,-1.3733199101268108,3.7936,74.568,2011
-0.7064481153853619,0.4201386284243636,1.1734906129718532,-0.8092400159794446,-1.4222481228231567,-1.542736668099569,0.5772602157484421,-1.319588682973545,-1.4020390429941332,3.8397,73.665,2011
-0.6461975092167997,0.45140600277401755,0.981176078709441,-0.8628067296965882,-1.4586199009265635,-1.5961796250495006,0.5759629522545366,-1.362644400881351,-1.4585798358266733,3.9302,74.181,2011
-0.6573499916227188,0.4045049412495367,0.8633151533767222,-0.9492046550468195,-1.450589768098539,-1.5961796250495006,0.5746656887606311,-1.3632683967930586,-1.498068643519242,3.9222,74.441,2011
-0.6967916976924321,0.43577231559919055,0.7896520750437734,-0.9164968690213747,-1.4595646224357424,-1.685251219966067,0.4838572441871581,-1.3882282332613514,-1.4666570919456081,4.3008,80.273,2011
-0.6899914035424817,0.5295744386481345,0.9846256667679597,-0.33787762039011054,-0.7016617916965727,-0.5570110176895617,0.4708846092480884,-0.5171299405179124,-0.5961083769048959,3.1397,77.766,2011
-0.5171279262507374,0.5921091873474246,0.9670902608038235,0.02622792215729387,-0.2493763691769376,0.19712848593736818,0.5629903173154669,-0.013565239770093628,-0.14826939875508763,1.5172,71.941,2011
-0.4198837199064439,0.6077428745222515,0.536610417667857,0.006726676149669607,-0.23331610352088838,0.23275712390398925,0.5707738982788999,0.008898613051371277,-0.13031994071301148,1.3592,71.938,2011
-0.32726371358411693,0.6233765616970607,0.24619822299132155,-0.010676334528019873,-0.22882867635228582,0.2208809112484444,0.5785574792423476,0.003282649846005051,-0.10519069945410392,1.6087,72.266,2011
-0.3087669134962512,0.6390102488718876,0.19883825360457721,-0.09287778921838266,-0.3074767419914709,0.14962363531518874,0.5863410602057806,-0.05225298629594867,-0.15814160067822902,1.7781,73.057,2011
-0.3283517606481089,0.6390102488718876,0.009110910386054173,-0.06720526282859968,-0.2640195525692185,0.23275712390398925,0.5967191681570392,0.009522608963078045,-0.13929466973404955,1.3597,71.872,2011
-0.4153955257674766,0.6390102488718876,-0.18363482238367274,-0.9810484618187617,-1.5016047295942256,-2.7184817209982404,-0.985942294409108,-1.6634104303242867,-1.4379379590782855,10.314,103.03,2011
-0.4198837199064439,0.6546439360467146,-0.29603389995706997,-0.7003786300381529,-1.0979724647973292,-1.0142452049279376,0.5500176823763973,-0.9164873240106071,-1.0071509660684486,3.044,75.463,2011
-0.45891740832716044,0.6702776232215415,-0.24587114027277912,-0.8047966941042898,-1.2297611153278547,-1.2042646074166148,0.5811520062301586,-1.0724863019374407,-1.1310022265587765,2.662,72.789,2011
-0.5176719497827335,0.6859113103963684,-0.17953843656418175,-0.8445397397653962,-1.2673137953177354,-1.2517694580387808,0.5889355871935915,-1.1074300729930509,-1.0430498821526024,2.8739,73.516,2011
-0.5776505441852977,0.7328123719208315,-0.14942640747003003,1.1531037199395986,1.5300065933624527,0.9156393515976635,-1.9640789688147349,1.4965048665616576,1.5641088984590141,0.9115,64.615,2011
-0.6612941622296901,0.7797134334452946,-0.053053541085167084,0.24160560749465668,0.2749440684176264,0.49997190865368785,-0.1790444011991537,0.5686229458528506,0.45213997275237267,1.0958,72.063,2011
-0.718008615440278,0.8266144949697755,0.06135779618903408,-0.17791803288453872,-0.30062751104991947,0.23869523023175493,0.5889355871935915,0.0737941878689336,-0.045957487915250735,1.3209,74.631,2011
-0.6931195388514589,0.8891492436690654,0.025137121574588427,-0.1368173055393576,-0.29732098576779176,0.23869523023175493,0.5941246411692283,0.06817822466356738,-0.14557698004877603,1.4165,74.618,2011
-0.6565339563247247,0.9673176795431825,-0.20469168282421382,-0.9414288417652987,-1.4307506164057708,-1.5605509870828795,0.4838572441871581,-1.2858929037413485,-1.3598578165952528,3.6108,77.113,2011
-0.8885599927210389,1.6082988537109453,-0.32549913129025043,-0.21395831031634996,-0.336999289153327,0.1614998479707336,0.5422341014129642,0.04446638001868894,-0.16352643809085218,2.0407,79.808,2011
-0.8571426337482672,1.6864672895850623,-0.27813916190350507,0.2917164041977903,0.40460709555249824,0.589043503570254,-0.3840120332364134,0.7034060627816346,0.6594562131383565,1.3494,72.988,2011
-0.8610868043552385,1.7333683511095253,-0.25320151489713144,1.6875366010346016,2.3245173825823233,1.0047109465142297,-3.4948498916246034,2.074325080802649,2.290164476261009,1.165,66.547,2011
-0.853470474907294,1.7490020382843523,-0.2627597484759431,1.2137056932924029,1.7139911072751408,1.0047109465142297,-2.357149807468453,1.763575116772397,1.805529109124942,1.396,65.461,2011
-0.8381018101284055,1.7646357254591614,-0.31055091637000326,-0.2303739161328935,-0.31503451406490524,0.20306659226513385,0.5046134600896607,0.07753816333917775,-0.09352355172675426,30.866,64.374,2011
-0.9424183223886478,2.0147747202563573,-0.20152956043723763,0.4600689330230986,0.6811743173647669,0.5652910782591644,-0.9327544911589238,0.9068287299982253,0.8254887000275648,0.75162,71.708,2011
-0.9753317460744085,2.124210530480128,-0.3297392499455127,-0.3167718414831253,-0.4333608830896248,0.10805689102080199,0.5915301141814172,-0.02479716618082608,-0.20122029997921273,1.344,78.122,2011
-1.0274219992630302,2.1867452791794,-0.2007390298404941,-0.3323234680461669,-0.41682825667898527,0.1377474226596574,0.6032054856265667,0.010770600786493353,-0.21827228511918556,1.5777,76.61,2011
-1.1523978051508221,2.233646340703863,0.1786437901786658,-0.33763076917482365,-0.46359197138336544,0.09618067836525712,0.5759629522545366,0.010770600786493353,-0.27391560504962226,1.6985,77.943,2011
-1.2031143989211537,2.280547402228362,0.3210111640104445,-0.29850485155193335,-0.4749286294935186,0.08430446570971226,0.5681793712910889,0.007650621227955969,-0.33135387078426715,1.5714,76.85,2011
-1.1043061249223713,2.436884273976596,-0.18313175745847177,-0.9694464547003022,-1.5164840933638017,-4.8858905306346845,-4.290072413389393,-2.0602718301701515,-1.5079408454423835,1.9122,118.9,2011
-1.1353154662461464,2.405616899626942,0.17390060659820256,-0.9515497415920401,-1.5311272767560817,-4.8502618926680565,-4.270613460980797,-2.032816010055029,-1.3930643139730952,1.8939,118.72,2011
-1.118736349108567,2.483785335501059,0.28831194387240267,0.0659709678183998,0.012547669243049266,0.09024257203747794,-0.34509412841920434,0.34024044216796623,0.285210012961061,2.6899,81.482,2011
-1.2115467636670925,2.483785335501059,0.5152660915557723,1.293191784614616,1.7612271827341095,1.0106490528419954,-2.5374694331214793,1.907094176465083,1.9248930051047517,0.8152,62.427,2011
-1.1639855063823379,2.405616899626942,0.5302143064760205,1.286279950586598,1.755558853679033,1.0225252654975403,-2.5309831156519516,1.8690304258509365,2.000280728881473,0.83336,63.844,2011
-1.0013088697272199,2.327448463752825,-0.08934608211749785,1.28948901638532,1.7416242114186373,0.998772840186464,-2.4505527790297372,1.7960229041811773,1.8656597935658985,0.80873,63.569,2011
-0.934257969408707,2.2649137150535172,-0.08589649405897913,1.2676426838324764,1.7061971548244104,1.0106490528419954,-2.3636361249379956,1.7766790309182499,1.8809168329016648,0.58307,63.318,2011
-0.8933201986260043,2.249280027878708,-0.6997794356395184,1.3258995706400611,1.748237261982893,1.0047109465142297,-2.416823928188165,1.784790977770445,1.850402754230134,0.74427,64.158,2011
-0.8974003751159746,2.249280027878708,-0.5434699767378945,1.2573983583980914,1.6731319020031314,1.0165871591697746,-2.261152308919358,1.7673190922426412,1.9069435470626757,0.76375,64.024,2011
-0.9530267812625706,2.280547402228362,-0.0018846515504742814,1.3077560063165121,1.7609910023568152,0.998772840186464,-2.506335109267718,1.8459425771177649,1.8889940890205978,0.81511,61.853,2011
-1.0085171815261673,2.3430821509276343,0.02829924396156359,0.7625850973565517,0.9690781972871869,0.6306102478646544,-1.4334981998069014,1.1926188575601853,1.0974229893650234,1.1455,67.477,2011
-1.0502573870185643,2.374349525277288,0.20156917748423753,-0.3123285196079705,-0.5552299577737672,-0.04039576717347502,0.5941246411692283,-0.11340458564326684,-0.2828903340706619,1.7014,77.339,2011
-1.0745888394870875,2.358715838102479,0.20149731106635138,-0.2407416671749218,-0.43595886723986793,0.1318093163318782,0.587638323699686,0.010146604874784812,-0.136602251027738,1.7476,77.15,2011
-1.1005931643164986,2.374349525277288,0.4838604669396761,-0.5152402185733713,-0.8216414233623566,-1.0201833112557033,-0.19850335360775087,-0.5795295316886458,-0.6355971845974647,4.7477,86.209,2011
-1.1388788203807203,2.389983212452097,0.6644607750867023,-0.33318744729966937,-0.6433252385047451,-0.3788678278564293,0.30613214552194323,-0.26066762080619693,-0.43725567323251896,3.2086,81.209,2011
-1.1291952015111906,2.358715838102479,0.19179534465176848,-0.9102021630315721,-1.4952278594072652,-4.8502618926680565,-4.270613460980797,-2.0727517484042983,-1.404731461700445,23.629,107.89,2011
-1.069148604167127,2.31181477657798,0.060926597681719236,-0.9492046550468195,-1.5478960835440163,-4.856199998995829,-4.196669441828124,-2.082111687079908,-1.4998635893234504,1.6564,117.89,2011
-0.9262336223117653,1.93660628438224,-0.11845198136124863,1.3141741379139582,1.7187147148210369,0.98095852120314,-2.3221236931329754,1.7180234152177605,1.7633478827260631,0.86733,66.903,2011
-1.0358543640089688,1.4519619819627112,0.4092631251742116,-0.7198798760457766,-1.1489874262930169,-1.2280170327276911,0.24126897082660959,-0.906503389423289,-1.0699740692157167,7.5315,83.79,2011
-0.9617311577745074,1.4363282947878844,0.4205461527822826,-0.7928244101629005,-1.2283440330640856,-1.1389454378111248,0.5772602157484421,-0.996358800709146,-1.0394599905441875,3.1124,77.403,2011
-0.913993092841854,1.4363282947878844,0.8015100339949306,0.95068572340477,1.098977404799354,0.6899913111423651,-1.4451735712520657,1.1782669515909154,1.179990496358576,1.4203,68.06,2011
-0.8870639280080499,1.3894272332634212,0.6296055624120873,1.3314537229840049,1.6223531208847382,0.998772840186464,-2.0976971086871186,1.6855756278089802,1.7624504098239584,1.0191,64.14,2011
-0.8009722040696752,1.2799914230396503,0.14709443272679829,1.312939881837526,1.6521118484238904,1.0225252654975403,-2.189802816754497,1.6868236196323938,1.805529109124942,0.59813,65.007,2011
-0.7448017743910833,1.1705556128158796,-0.3438969342690163,1.298128808920344,1.640775190313737,1.0165871591697746,-2.1379122769982333,1.6755916932216612,1.7184742376208713,0.87876,67.208,2011
-0.7533701450200211,1.0767534897669533,-0.2270421387866984,1.255176697460515,1.6027501495692662,1.0106490528419954,-2.053590149894288,1.6462638853714167,1.6852677402430305,1.2084,66.11,2011
-0.7132484095353127,0.9673176795431825,-0.4404853999075367,1.2311087039700925,1.577006488444128,1.0047109465142297,-2.002996873631929,1.6219280448148314,1.6583435531799147,0.95437,66.396,2011
-0.751194050892037,0.9516839923683555,-0.06821735525907166,1.3466350727241165,1.7527246891514947,1.0047109465142297,-2.2832057883157812,1.734871304833859,1.8171962568522932,0.9873,65.175,2011
-0.7851955216417899,0.9360503051935286,-0.14223976568145003,1.271592303277058,1.6275490891852262,1.0047109465142297,-2.040617514955233,1.669975730016297,1.6592410260820196,0.93493,66.704,2011
-0.8046443629106487,0.9204166180187194,-0.07051708063141714,1.2543127182070124,1.6173933329615462,0.998772840186464,-2.030239407003974,1.663735770899222,1.678087957026199,0.99912,67.098,2011
-0.8246372277115035,0.9204166180187194,-0.040979982880351526,1.417111094688377,1.866091270253023,1.0106490528419954,-2.4492555155358318,1.810998806062154,1.8584800103490686,1.1091,65.379,2011
-0.8299414571484649,0.9047829308438925,0.23793358493445443,0.8344188010048873,1.0205655195374639,0.7078056301256757,-1.190909926446353,1.1670350251801849,1.0561392358682478,0.9928,68.426,2011
-0.8565986102162712,0.8735155564942385,0.33279725654371645,-0.11805661317759293,-0.3048787578412269,0.17931416695404415,0.5707738982788999,0.05632230234112816,-0.07826651239098811,1.3156,73.518,2011
-0.8401418983733907,0.8422481821446024,-0.3007770835375332,-0.12521529842089757,-0.2810245397344474,0.19712848593736818,0.5837465332179695,0.06381025328161646,-0.16891127550347534,1.3549,75.569,2011
-0.8616308278872346,0.7171786847460045,0.35658504086391685,-0.9242726823028955,-1.3983939047163774,-1.625870156688356,0.37099532021727694,-1.2596850754496411,-1.419091028134106,5.6841,85.783,2011
-0.9824040519903571,0.45140600277401755,0.06574164768006761,-0.8546606395921377,-1.2347209032510467,-1.3052124149887259,0.41250775202229695,-1.01882265353061,-1.143566847188231,3.7209,83.81,2011
-0.913993092841854,0.4983070642984806,-0.31299437457812,0.41859792885498764,0.5493856668342404,-0.3669916152008844,-1.7124098509968333,0.46503962450943315,0.5795811248511155,3.7173,79.271,2011
-0.877135498549122,0.5295744386481345,-0.34130974322512725,1.2185192919904881,1.6634485065340419,0.998772840186464,-2.1392095404921387,1.6999275337782482,1.7723226117471014,0.9215,68.639,2011
-0.8228691512325161,0.5608418129977706,-0.33980054844952534,1.2596200193356692,1.694624316336963,1.0165871591697746,-2.192397343742308,1.696807554219711,1.7875796510828659,0.89854,69.343,2011
-0.763298574478949,0.5139407514733075,-0.5372175983818294,1.1916125095242722,1.572046700520936,1.0165871591697746,-1.8836486321925205,1.614440093874343,1.6188547454873476,0.85733,67.399,2011
-0.7060400977363649,0.43577231559919055,-0.6327280677520626,1.2044487727191646,1.6221169405074438,0.9928347338586848,-2.002996873631929,1.6219280448148314,1.7059096169914183,0.86209,68.007,2011
-0.6733986858166022,0.4045049412495367,-0.8882131833360969,1.1845772498886105,1.5637803873156162,1.0106490528419954,-1.9018103211072122,1.5857362819358052,1.6484713512567735,0.86549,70.409,2011
-0.6777508740725706,0.4045049412495367,-0.910851104970125,1.2593731681203824,1.6251872854122764,1.0165871591697746,-1.9653762323086403,1.6269200121084908,1.7292439124461176,0.84118,70.524,2011
-0.6833271152755299,0.38887125407470974,-1.0383421302995417,1.2177787383446286,1.5699210771252823,1.0047109465142297,-1.9186747465279983,1.606952142933855,1.6457789325504617,0.81031,71.117,2011
-0.7483379273490576,0.45140600277401755,-0.7932057788910636,1.346017944685901,1.7666593314118917,1.0106490528419954,-2.2974756867487565,1.7423592557743475,1.846812862621719,0.94943,68.937,2011
